SIRUTA;DENLOC;CODP;JUD;SIRSUP;TIP;NIV;MED;REGIUNE;FSJ;FSL;NUTS
88519;PRIHODIȘTE;337102;20;88449;23;3;3;5;22;2251466707009;RO423
88537;TÂRSA;337103;20;88449;23;3;3;5;22;2251466707102;RO423
88528;URSICI;337104;20;88449;23;3;3;5;22;2251466707130;RO423
88546;BRĂNIȘCA;0;20;207;3;2;3;5;22;2251467000000;RO423
88555;BRĂNIȘCA;337105;20;88546;22;3;3;5;22;2251467306743;RO423
88573;BĂRĂȘTII ILIEI;337106;20;88546;23;3;3;5;22;2251467706713;RO423
88564;BOZ;337107;20;88546;23;3;3;5;22;2251467706738;RO423
88582;CĂBEȘTI;337108;20;88546;23;3;3;5;22;2251467706763;RO423
88608;FURCȘOARA;337109;20;88546;23;3;3;5;22;2251467706856;RO423
88591;GIALACUTA;337111;20;88546;23;3;3;5;22;2251467706865;RO423
88617;ROVINA;337112;20;88546;23;3;3;5;22;2251467707036;RO423
88626;TÂRNAVA;337113;20;88546;23;3;3;5;22;2251467707099;RO423
88635;TÂRNĂVIȚA;337114;20;88546;23;3;3;5;22;2251467707101;RO423
88644;BRETEA ROMÂNĂ;0;20;207;3;2;3;5;22;2251468000000;RO423
88653;BRETEA ROMÂNĂ;337115;20;88644;22;3;3;5;22;2251468306748;RO423
88662;BĂȚĂLAR;337116;20;88644;23;3;3;5;22;2251468706715;RO423
88671;BERCU;337117;20;88644;23;3;3;5;22;2251468706721;RO423
88680;BRETEA STREIULUI;337118;20;88644;23;3;3;5;22;2251468706749;RO423
88699;COVRAGIU;337119;20;88644;23;3;3;5;22;2251468706808;RO423
88706;GÂNȚAGA;337121;20;88644;23;3;3;5;22;2251468706859;RO423
88715;MĂCEU;337122;20;88644;23;3;3;5;22;2251468706924;RO423
88724;OCOLIȘU MARE;337123;20;88644;23;3;3;5;22;2251468706955;RO423
88733;PLOPI;337124;20;88644;23;3;3;5;22;2251468706993;RO423
88742;RUȘI;337126;20;88644;23;3;3;5;22;2251468707043;RO423
88751;VÂLCELE;337127;20;88644;23;3;3;5;22;2251468707155;RO423
88760;VÂLCELELE BUNE;337128;20;88644;23;3;3;5;22;2251468707156;RO423
88779;VÂLCELUȚA;337129;20;88644;23;3;3;5;22;2251468707157;RO423
88788;BUCEȘ;0;20;207;3;2;3;5;22;2251469000000;RO423
88797;BUCEȘ;337135;20;88788;22;3;3;5;22;2251469306752;RO423
88804;BUCEȘ-VULCAN;337136;20;88788;23;3;3;5;22;2251469706753;RO423
88813;DUPĂPIATRĂ;337137;20;88788;23;3;3;5;22;2251469706844;RO423
88822;GROHOȚELE;337138;20;88788;23;3;3;5;22;2251469706877;RO423
88831;MIHĂILENI;337139;20;88788;23;3;3;5;22;2251469706940;RO423
88840;STĂNIJA;337141;20;88788;23;3;3;5;22;2251469707074;RO423
88859;TARNIȚA;337142;20;88788;23;3;3;5;22;2251469707093;RO423
88868;BUCUREȘCI;0;20;207;3;2;3;5;22;2251470000000;RO423
88877;BUCUREȘCI;337145;20;88868;22;3;3;5;22;2251470306756;RO423
88886;CURECHIU;337146;20;88868;23;3;3;5;22;2251470706820;RO423
88895;MERIȘOR;337147;20;88868;23;3;3;5;22;2251470706932;RO423
88902;ROVINA;337148;20;88868;23;3;3;5;22;2251470707035;RO423
88911;ȘESURI;337149;20;88868;23;3;3;5;22;2251470707090;RO423
88920;BULZEȘTII DE SUS;0;20;207;3;2;3;5;22;2251471000000;RO423
88939;BULZEȘTII DE SUS;337150;20;88920;22;3;3;5;22;2251471306759;RO423
88948;BULZEȘTII DE JOS;337151;20;88920;23;3;3;5;22;2251471706758;RO423
88957;GIURGEȘTI;337152;20;88920;23;3;3;5;22;2251471706866;RO423
88966;GROHOT;337153;20;88920;23;3;3;5;22;2251471706876;RO423
88975;PĂULEȘTI;337154;20;88920;23;3;3;5;22;2251471706975;RO423
88984;RUSEȘTI;337156;20;88920;23;3;3;5;22;2251471707042;RO423
88993;STĂNCULEȘTI;337157;20;88920;23;3;3;5;22;2251471707073;RO423
89008;TICERA;337158;20;88920;23;3;3;5;22;2251471707107;RO423
89017;TOMNATEC;337159;20;88920;23;3;3;5;22;2251471707112;RO423
89026;BUNILA;0;20;207;3;2;3;5;22;2251472000000;RO423
89035;BUNILA;337160;20;89026;22;3;3;5;22;2251472306761;RO423
89044;ALUN;337161;20;89026;23;3;3;5;22;2251472706687;RO423
89053;CERNIȘOARA FLORESE;337162;20;89026;23;3;3;5;22;2251472706783;RO423
89062;POIENIȚA VOINII;337163;20;89026;23;3;3;5;22;2251472707002;RO423
89071;VADU DOBRII;337164;20;89026;23;3;3;5;22;2251472707132;RO423
89080;BURJUC;0;20;207;3;2;3;5;22;2251473000000;RO423
89099;BURJUC;337165;20;89080;22;3;3;5;22;2251473306762;RO423
89106;BRĂDĂȚEL;337166;20;89080;23;3;3;5;22;2251473706742;RO423
89115;GLODGHILEȘTI;337167;20;89080;23;3;3;5;22;2251473706867;RO423
89124;PETREȘTI;337168;20;89080;23;3;3;5;22;2251473706985;RO423
89133;TĂTĂRĂȘTI;337169;20;89080;23;3;3;5;22;2251473707096;RO423
89142;TISA;337171;20;89080;23;3;3;5;22;2251473707109;RO423
86749;CÂRJIȚI;0;20;207;3;2;3;5;22;2251474000000;RO423
86758;CÂRJIȚI;337175;20;86749;22;3;3;5;22;2251474306778;RO423
86767;ALMAȘU SEC;337176;20;86749;23;3;3;5;22;2251474706685;RO423
86776;CHERGHEȘ;337177;20;86749;23;3;3;5;22;2251474706786;RO423
86785;COZIA;337178;20;86749;23;3;3;5;22;2251474706809;RO423
86794;POPEȘTI;337179;20;86749;23;3;3;5;22;2251474707005;RO423
89151;CERBĂL;0;20;207;3;2;3;5;22;2251475000000;RO423
89160;CERBĂL;337180;20;89151;22;3;3;5;22;2251475306780;RO423
89179;ARĂNIEȘ;337181;20;89151;23;3;3;5;22;2251475706690;RO423
89188;FEREGI;337182;20;89151;23;3;3;5;22;2251475706850;RO423
89197;MERIȘORU DE MUNTE;337183;20;89151;23;3;3;5;22;2251475706934;RO423
89213;POIANA RĂCHIȚELII;337184;20;89151;23;3;3;5;22;2251475706997;RO423
89204;POIENIȚA TOMII;337186;20;89151;23;3;3;5;22;2251475707001;RO423
89222;SOCET;337187;20;89151;23;3;3;5;22;2251475707070;RO423
89231;ULM;337188;20;89151;23;3;3;5;22;2251475707125;RO423
89240;CERTEJU DE SUS;0;20;207;3;2;3;5;22;2251476000000;RO423
89259;CERTEJU DE SUS;337190;20;89240;22;3;3;5;22;2251476306785;RO423
89268;BOCȘA MARE;337191;20;89240;23;3;3;5;22;2251476706728;RO423
89277;BOCȘA MICĂ;337192;20;89240;23;3;3;5;22;2251476706729;RO423
89286;HONDOL;337193;20;89240;23;3;3;5;22;2251476706893;RO423
89295;MĂGURA-TOPLIȚA;337194;20;89240;23;3;3;5;22;2251476706926;RO423
89302;NOJAG;337196;20;89240;23;3;3;5;22;2251476706950;RO423
89311;SĂCĂRÂMB;337197;20;89240;23;3;3;5;22;2251476707047;RO423
89320;TOPLIȚA MUREȘULUI;337198;20;89240;23;3;3;5;22;2251476707114;RO423
89339;VĂRMAGA;337199;20;89240;23;3;3;5;22;2251476707154;RO423
87362;CRIȘCIOR;0;20;207;3;2;3;5;22;2251477000000;RO423
87371;CRIȘCIOR;337200;20;87362;22;3;3;5;22;2251477306815;RO423
87380;BARZA;337201;20;87362;23;3;3;5;22;2251477706703;RO423
87399;VALEA ARSULUI;337202;20;87362;23;3;3;5;22;2251477707135;RO423
87406;ZDRAPȚI;337203;20;87362;23;3;3;5;22;2251477707166;RO423
89348;DENSUȘ;0;20;207;3;2;3;5;22;2251478000000;RO423
89357;DENSUȘ;337205;20;89348;22;3;3;5;22;2251478306833;RO423
89366;CRIVA;337206;20;89348;23;3;3;5;22;2251478706816;RO423
89375;HĂȚĂGEL;337207;20;89348;23;3;3;5;22;2251478706887;RO423
89384;PEȘTEANA;337208;20;89348;23;3;3;5;22;2251478706978;RO423
89393;PEȘTENIȚA;337209;20;89348;23;3;3;5;22;2251478706979;RO423
89400;POIENI;337211;20;89348;23;3;3;5;22;2251478706998;RO423
89419;ȘTEI;337212;20;89348;23;3;3;5;22;2251478707092;RO423
89428;DOBRA;0;20;207;3;2;3;5;22;2251479000000;RO423
89437;DOBRA;337215;20;89428;22;3;3;5;22;2251479306835;RO423
89446;ABUCEA;337216;20;89428;23;3;3;5;22;2251479706681;RO423
89455;BUJORU;337217;20;89428;23;3;3;5;22;2251479706757;RO423
89464;FĂGEȚEL;337218;20;89428;23;3;3;5;22;2251479706846;RO423
89473;LĂPUȘNIC;337219;20;89428;23;3;3;5;22;2251479706904;RO423
89482;MIHĂIEȘTI;337221;20;89428;23;3;3;5;22;2251479706939;RO423
89491;PANC;337222;20;89428;23;3;3;5;22;2251479706970;RO423
89507;PANC-SĂLIȘTE;337223;20;89428;23;3;3;5;22;2251479706971;RO423
89516;RĂDULEȘTI;337224;20;89428;23;3;3;5;22;2251479707017;RO423
89525;ROȘCANI;337226;20;89428;23;3;3;5;22;2251479707033;RO423
89534;STÂNCEȘTI;337227;20;89428;23;3;3;5;22;2251479707076;RO423
89543;STÂNCEȘTI-OHABA;337228;20;89428;23;3;3;5;22;2251479707077;RO423
89552;STRETEA;337229;20;89428;23;3;3;5;22;2251479707084;RO423
91731;GENERAL BERTHELOT;0;20;207;3;2;3;5;22;2251480000000;RO423
91740;GENERAL BERTHELOT;337235;20;91731;22;3;3;5;22;2251480306861;RO423
91759;CRĂGUIȘ;337236;20;91731;23;3;3;5;22;2251480706811;RO423
91768;FĂRCĂDIN;337237;20;91731;23;3;3;5;22;2251480706847;RO423
91777;LIVEZI;337238;20;91731;23;3;3;5;22;2251480706911;RO423
91786;TUȘTEA;337239;20;91731;23;3;3;5;22;2251480707120;RO423
86883;GHELARI;0;20;207;3;2;3;5;22;2251481000000;RO423
86892;GHELARI;337240;20;86883;22;3;3;5;22;2251481306864;RO423
86909;GOVĂJDIA;337241;20;86883;23;3;3;5;22;2251481706872;RO423
86918;PLOP;337242;20;86883;23;3;3;5;22;2251481706992;RO423
86927;RUDA;337243;20;86883;23;3;3;5;22;2251481707037;RO423
89687;GURASADA;0;20;207;3;2;3;5;22;2251482000000;RO423
89696;GURASADA;337245;20;89687;22;3;3;5;22;2251482306881;RO423
89703;BOIU DE JOS;337246;20;89687;23;3;3;5;22;2251482706734;RO423
89712;BOIU DE SUS;337247;20;89687;23;3;3;5;22;2251482706735;RO423
89721;CĂRMĂZĂNEȘTI;337248;20;89687;23;3;3;5;22;2251482706771;RO423
89730;CÂMPURI DE SUS;337249;20;89687;23;3;3;5;22;2251482706776;RO423
89749;CÂMPURI-SURDUC;337251;20;89687;23;3;3;5;22;2251482706777;RO423
89758;DĂNULEȘTI;337252;20;89687;23;3;3;5;22;2251482706824;RO423
89767;GOTHATEA;337253;20;89687;23;3;3;5;22;2251482706871;RO423
89776;RUNCȘOR;337254;20;89687;23;3;3;5;22;2251482707039;RO423
89785;ULIEȘ;337256;20;89687;23;3;3;5;22;2251482707124;RO423
89794;VICA;337257;20;89687;23;3;3;5;22;2251482707159;RO423
89801;HĂRĂU;0;20;207;3;2;3;5;22;2251483000000;RO423
89810;HĂRĂU;337265;20;89801;22;3;3;5;22;2251483306883;RO423
89829;BANPOTOC;337266;20;89801;23;3;3;5;22;2251483706700;RO423
89838;BÂRSĂU;337267;20;89801;23;3;3;5;22;2251483706718;RO423
89847;CHIMINDIA;337268;20;89801;23;3;3;5;22;2251483706787;RO423
89856;ILIA;0;20;207;3;2;3;5;22;2251484000000;RO423
89865;ILIA;337270;20;89856;22;3;3;5;22;2251484306895;RO423
89874;BACEA;337271;20;89856;23;3;3;5;22;2251484706695;RO423
89892;BRÂZNIC;337272;20;89856;23;3;3;5;22;2251484706745;RO423
89883;BRETEA MUREȘANĂ;337273;20;89856;23;3;3;5;22;2251484706747;RO423
89909;CUIEȘ;337274;20;89856;23;3;3;5;22;2251484706819;RO423
89918;DUMBRĂVIȚA;337276;20;89856;23;3;3;5;22;2251484706842;RO423
89927;SĂCĂMAȘ;337277;20;89856;23;3;3;5;22;2251484707046;RO423
89936;SÂRBI;337278;20;89856;23;3;3;5;22;2251484707061;RO423
89945;VALEA LUNGĂ;337279;20;89856;23;3;3;5;22;2251484707140;RO423
89954;LĂPUGIU DE JOS;0;20;207;3;2;3;5;22;2251485000000;RO423
89963;LĂPUGIU DE JOS;337280;20;89954;22;3;3;5;22;2251485306902;RO423
89972;BAȘTEA;337281;20;89954;23;3;3;5;22;2251485706705;RO423
89981;COSEȘTI;337282;20;89954;23;3;3;5;22;2251485706805;RO423
89990;FINTOAG;337283;20;89954;23;3;3;5;22;2251485706851;RO423
90002;GRIND;337284;20;89954;23;3;3;5;22;2251485706875;RO423
90011;HOLDEA;337286;20;89954;23;3;3;5;22;2251485706891;RO423
90020;LĂPUGIU DE SUS;337287;20;89954;23;3;3;5;22;2251485706903;RO423
90039;LĂSĂU;337288;20;89954;23;3;3;5;22;2251485706905;RO423
90048;OHABA;337289;20;89954;23;3;3;5;22;2251485706957;RO423
90057;TEIU;337291;20;89954;23;3;3;5;22;2251485707104;RO423
90066;LELESE;0;20;207;3;2;3;5;22;2251486000000;RO423
90075;LELESE;337295;20;90066;22;3;3;5;22;2251486306907;RO423
90084;CERIȘOR;337296;20;90066;23;3;3;5;22;2251486706782;RO423
90093;RUNCU MARE;337297;20;90066;23;3;3;5;22;2251486707040;RO423
90100;SOHODOL;337298;20;90066;23;3;3;5;22;2251486707071;RO423
90119;LUNCA CERNII DE JOS;0;20;207;3;2;3;5;22;2251487000000;RO423
90128;LUNCA CERNII DE JOS;337300;20;90119;22;3;3;5;22;2251487306916;RO423
90137;CIUMIȚA;337301;20;90119;23;3;3;5;22;2251487706798;RO423
90146;FÂNTÂNA;337302;20;90119;23;3;3;5;22;2251487706848;RO423
90155;GURA BORDULUI;337303;20;90119;23;3;3;5;22;2251487706880;RO423
90164;LUNCA CERNII DE SUS;337304;20;90119;23;3;3;5;22;2251487706917;RO423
90173;MERIA;337306;20;90119;23;3;3;5;22;2251487706931;RO423
90182;NEGOIU;337307;20;90119;23;3;3;5;22;2251487706949;RO423
90191;VALEA BABII;337308;20;90119;23;3;3;5;22;2251487707136;RO423
90208;LUNCOIU DE JOS;0;20;207;3;2;3;5;22;2251488000000;RO423
90217;LUNCOIU DE JOS;337310;20;90208;22;3;3;5;22;2251488306919;RO423
90226;DUDEȘTI;337311;20;90208;23;3;3;5;22;2251488706838;RO423
90235;LUNCOIU DE SUS;337312;20;90208;23;3;3;5;22;2251488706920;RO423
90244;PODELE;337313;20;90208;23;3;3;5;22;2251488706994;RO423
90253;STEJĂREL;337314;20;90208;23;3;3;5;22;2251488707079;RO423
90262;MĂRTINEȘTI;0;20;207;3;2;3;5;22;2251489000000;RO423
90271;MĂRTINEȘTI;337315;20;90262;22;3;3;5;22;2251489306930;RO423
90280;DÂNCU MARE;337316;20;90262;23;3;3;5;22;2251489706827;RO423
90299;DÂNCU MIC;337317;20;90262;23;3;3;5;22;2251489706828;RO423
90306;JELEDINȚI;337318;20;90262;23;3;3;5;22;2251489706898;RO423
90315;MĂGURA;337319;20;90262;23;3;3;5;22;2251489706925;RO423
90324;TĂMĂȘASA;337321;20;90262;23;3;3;5;22;2251489707094;RO423
90333;TURMAȘ;337322;20;90262;23;3;3;5;22;2251489707119;RO423
90342;ORĂȘTIOARA DE SUS;0;20;207;3;2;3;5;22;2251504000000;RO423
90351;ORĂȘTIOARA DE SUS;337325;20;90342;22;3;3;5;22;2251504306965;RO423
90360;BUCIUM;337326;20;90342;23;3;3;5;22;2251504706754;RO423
90379;COSTEȘTI;337327;20;90342;23;3;3;5;22;2251504706806;RO423
90388;COSTEȘTI-DEAL;337328;20;90342;23;3;3;5;22;2251504706807;RO423
90397;GRĂDIȘTEA DE MUNTE;337329;20;90342;23;3;3;5;22;2251504706873;RO423
90404;LUDEȘTII DE JOS;337331;20;90342;23;3;3;5;22;2251504706912;RO423
90413;LUDEȘTII DE SUS;337332;20;90342;23;3;3;5;22;2251504706913;RO423
90422;OCOLIȘU MIC;337333;20;90342;23;3;3;5;22;2251504706956;RO423
90431;PESTIȘU MIC;0;20;207;3;2;3;5;22;2251505000000;RO423
90440;PESTIȘU MIC;337335;20;90431;22;3;3;5;22;2251505306977;RO423
90459;ALMAȘU MIC;337336;20;90431;23;3;3;5;22;2251505706683;RO423
90468;CIULPĂZ;337337;20;90431;23;3;3;5;22;2251505706797;RO423
90477;CUTIN;337338;20;90431;23;3;3;5;22;2251505706822;RO423
90486;DUMBRAVA;337339;20;90431;23;3;3;5;22;2251505706839;RO423
90495;JOSANI;337341;20;90431;23;3;3;5;22;2251505706901;RO423
90501;MĂNERĂU;337342;20;90431;23;3;3;5;22;2251505706929;RO423
90510;NANDRU;337343;20;90431;23;3;3;5;22;2251505706945;RO423
90529;VALEA NANDRULUI;337344;20;90431;23;3;3;5;22;2251505707143;RO423
90538;PUI;0;20;207;3;2;3;5;22;2251506000000;RO423
90547;PUI;337345;20;90538;22;3;3;5;22;2251506307011;RO423
90556;BĂIEȘTI;337346;20;90538;23;3;3;5;22;2251506706708;RO423
90565;FEDERI;337347;20;90538;23;3;3;5;22;2251506706849;RO423
90574;FIZEȘTI;337348;20;90538;23;3;3;5;22;2251506706853;RO423
90583;GALAȚI;337349;20;90538;23;3;3;5;22;2251506706857;RO423
90592;HOBIȚA;337351;20;90538;23;3;3;5;22;2251506706889;RO423
90609;OHABA-PONOR;337352;20;90538;23;3;3;5;22;2251506706960;RO423
90618;PONOR;337353;20;90538;23;3;3;5;22;2251506707004;RO423
90627;RÂU BĂRBAT;337354;20;90538;23;3;3;5;22;2251506707021;RO423
90636;RUȘOR;337356;20;90538;23;3;3;5;22;2251506707044;RO423
90645;ȘEREL;337357;20;90538;23;3;3;5;22;2251506707089;RO423
90654;URIC;337358;20;90538;23;3;3;5;22;2251506707127;RO423
90663;RAPOLTU MARE;0;20;207;3;2;3;5;22;2251507000000;RO423
90672;RAPOLTU MARE;337365;20;90663;22;3;3;5;22;2251507307012;RO423
90681;BOBÂLNA;337366;20;90663;23;3;3;5;22;2251507706727;RO423
90690;BOIU;337367;20;90663;23;3;3;5;22;2251507706733;RO423
90707;FOLT;337368;20;90663;23;3;3;5;22;2251507706854;RO423
90716;RAPOLȚEL;337369;20;90663;23;3;3;5;22;2251507707013;RO423
90725;RĂCHITOVA;0;20;207;3;2;3;5;22;2251508000000;RO423
90734;RĂCHITOVA;337370;20;90725;22;3;3;5;22;2251508307015;RO423
90743;BOIȚA;337371;20;90725;23;3;3;5;22;2251508706732;RO423
90752;CIULA MARE;337372;20;90725;23;3;3;5;22;2251508706795;RO423
90761;CIULA MICĂ;337373;20;90725;23;3;3;5;22;2251508706796;RO423
90770;GOTEȘTI;337374;20;90725;23;3;3;5;22;2251508706870;RO423
90789;MESTEACĂN;337376;20;90725;23;3;3;5;22;2251508706936;RO423
90798;VĂLIOARA;337377;20;90725;23;3;3;5;22;2251508707151;RO423
90878;RÂU DE MORI;0;20;207;3;2;3;5;22;2251509000000;RO423
90887;RÂU DE MORI;337380;20;90878;22;3;3;5;22;2251509307022;RO423
90896;BRAZI;337381;20;90878;23;3;3;5;22;2251509706741;RO423
90903;CLOPOTIVA;337382;20;90878;23;3;3;5;22;2251509706801;RO423
90912;OHABA-SIBIȘEL;337383;20;90878;23;3;3;5;22;2251509706961;RO423
90921;OSTROV;337384;20;90878;23;3;3;5;22;2251509706967;RO423
90930;OSTROVEL;337386;20;90878;23;3;3;5;22;2251509706968;RO423
90949;OSTROVU MIC;337387;20;90878;23;3;3;5;22;2251509706969;RO423
90958;SIBIȘEL;337388;20;90878;23;3;3;5;22;2251509707064;RO423
90967;SUSENI;337389;20;90878;23;3;3;5;22;2251509707087;RO423
90976;UNCIUC;337391;20;90878;23;3;3;5;22;2251509707126;RO423
90985;VALEA DÂLJII;337392;20;90878;23;3;3;5;22;2251509707138;RO423
90805;RIBIȚA;0;20;207;3;2;3;5;22;2251510000000;RO423
90814;RIBIȚA;337400;20;90805;22;3;3;5;22;2251510307028;RO423
90823;CRIȘAN;337401;20;90805;23;3;3;5;22;2251510706814;RO423
90832;DUMBRAVA DE JOS;337402;20;90805;23;3;3;5;22;2251510706840;RO423
90841;DUMBRAVA DE SUS;337403;20;90805;23;3;3;5;22;2251510706841;RO423
90850;RIBICIOARA;337404;20;90805;23;3;3;5;22;2251510707027;RO423
90869;UIBĂREȘTI;337406;20;90805;23;3;3;5;22;2251510707123;RO423
90994;ROMOS;0;20;207;3;2;3;5;22;2251511000000;RO423
91009;ROMOS;337410;20;90994;22;3;3;5;22;2251511307031;RO423
91018;CIUNGU MARE;337411;20;90994;23;3;3;5;22;2251511706800;RO423
91027;PIȘCHINȚI;337412;20;90994;23;3;3;5;22;2251511706990;RO423
91036;ROMOȘEL;337413;20;90994;23;3;3;5;22;2251511707032;RO423
91045;VAIDEI;337414;20;90994;23;3;3;5;22;2251511707133;RO423
91054;SARMIZEGETUSA;0;20;207;3;2;3;5;22;2251512000000;RO423
91063;SARMIZEGETUSA;337415;20;91054;22;3;3;5;22;2251512307045;RO423
91072;BREAZOVA;337416;20;91054;23;3;3;5;22;2251512706746;RO423
91081;HOBIȚA-GRĂDIȘTE;337417;20;91054;23;3;3;5;22;2251512706890;RO423
91090;PĂUCINEȘTI;337418;20;91054;23;3;3;5;22;2251512706974;RO423
91107;ZEICANI;337419;20;91054;23;3;3;5;22;2251512707167;RO423
91116;SĂLAȘU DE SUS;0;20;207;3;2;3;5;22;2251513000000;RO423
91125;SĂLAȘU DE SUS;337420;20;91116;22;3;3;5;22;2251513307050;RO423
91134;COROIEȘTI;337421;20;91116;23;3;3;5;22;2251513706804;RO423
91143;MĂLĂIEȘTI;337422;20;91116;23;3;3;5;22;2251513706928;RO423
91152;NUCȘOARA;337423;20;91116;23;3;3;5;22;2251513706951;RO423
91161;OHABA DE SUB PIATRĂ;337424;20;91116;23;3;3;5;22;2251513706958;RO423
91170;PAROȘ;337426;20;91116;23;3;3;5;22;2251513706972;RO423
91189;PEȘTERA;337427;20;91116;23;3;3;5;22;2251513706980;RO423
91198;RÂU ALB;337428;20;91116;23;3;3;5;22;2251513707020;RO423
91205;RÂU MIC;337429;20;91116;23;3;3;5;22;2251513707023;RO423
91214;SĂLAȘU DE JOS;337431;20;91116;23;3;3;5;22;2251513707049;RO423
91223;ZĂVOI;337432;20;91116;23;3;3;5;22;2251513707165;RO423
91232;SÂNTĂMĂRIA-ORLEA;0;20;207;3;2;3;5;22;2251514000000;RO423
91241;SÂNTĂMĂRIA-ORLEA;337440;20;91232;22;3;3;5;22;2251514307059;RO423
91250;BALOMIR;337441;20;91232;23;3;3;5;22;2251514706698;RO423
91269;BĂRĂȘTII HAȚEGULUI;337442;20;91232;23;3;3;5;22;2251514706712;RO423
91278;BUCIUM-ORLEA;337443;20;91232;23;3;3;5;22;2251514706755;RO423
91287;CIOPEIA;337444;20;91232;23;3;3;5;22;2251514706794;RO423
91296;SĂCEL;337446;20;91232;23;3;3;5;22;2251514707048;RO423
91303;SÂNPETRU;337447;20;91232;23;3;3;5;22;2251514707056;RO423
91312;SUBCETATE;337448;20;91232;23;3;3;5;22;2251514707085;RO423
91321;VADU;337449;20;91232;23;3;3;5;22;2251514707131;RO423
91330;ȘOIMUȘ;0;20;207;3;2;3;5;22;2251515000000;RO423
91349;ȘOIMUȘ;337450;20;91330;22;3;3;5;22;2251515307091;RO423
91358;BĂLATA;337451;20;91330;23;3;3;5;22;2251515706710;RO423
91376;BEJAN;337452;20;91330;23;3;3;5;22;2251515706719;RO423
91385;BEJAN-TÂRNĂVIȚA;337453;20;91330;23;3;3;5;22;2251515706720;RO423
91367;BOHOLT;337454;20;91330;23;3;3;5;22;2251515706730;RO423
91394;CĂINELU DE JOS;337456;20;91330;23;3;3;5;22;2251515706764;RO423
91401;CHIȘCĂDAGA;337457;20;91330;23;3;3;5;22;2251515706788;RO423
91410;FORNĂDIA;337458;20;91330;23;3;3;5;22;2251515706855;RO423
91429;PĂULIȘ;337459;20;91330;23;3;3;5;22;2251515706976;RO423
91438;SULIGHETE;337461;20;91330;23;3;3;5;22;2251515707086;RO423
86936;TELIUCU INFERIOR;0;20;207;3;2;3;5;22;2251516000000;RO423
86945;TELIUCU INFERIOR;337465;20;86936;22;3;3;5;22;2251516307105;RO423
86954;CINCIȘ-CERNA;337466;20;86936;23;3;3;5;22;2251516706792;RO423
86963;IZVOARELE;337467;20;86936;23;3;3;5;22;2251516706897;RO423
86972;TELIUCU SUPERIOR;337468;20;86936;23;3;3;5;22;2251516707106;RO423
91447;TOMEȘTI;0;20;207;3;2;3;5;22;2251517000000;RO423
91456;TOMEȘTI;337470;20;91447;22;3;3;5;22;2251517307111;RO423
91465;DOBROȚ;337471;20;91447;23;3;3;5;22;2251517706836;RO423
91474;LEAUȚ;337472;20;91447;23;3;3;5;22;2251517706906;RO423
91483;LIVADA;337473;20;91447;23;3;3;5;22;2251517706909;RO423
91492;OBÂRȘA;337474;20;91447;23;3;3;5;22;2251517706952;RO423
91508;ȘTEIA;337476;20;91447;23;3;3;5;22;2251517707078;RO423
91517;TIULEȘTI;337477;20;91447;23;3;3;5;22;2251517707110;RO423
91526;VALEA MARE DE CRIȘ;337478;20;91447;23;3;3;5;22;2251517707142;RO423
91535;TOPLIȚA;0;20;207;3;2;3;5;22;2251518000000;RO423
91544;TOPLIȚA;337480;20;91535;22;3;3;5;22;2251518307113;RO423
91553;CURPENII SILVAȘULUI;337481;20;91535;23;3;3;5;22;2251518706821;RO423
91571;DĂBÂCA;337482;20;91535;23;3;3;5;22;2251518706823;RO423
91562;DEALU MIC;337483;20;91535;23;3;3;5;22;2251518706831;RO423
91580;GOLEȘ;337484;20;91535;23;3;3;5;22;2251518706869;RO423
91599;HĂȘDĂU;337486;20;91535;23;3;3;5;22;2251518706886;RO423
91606;MOSORU;337487;20;91535;23;3;3;5;22;2251518706942;RO423
91615;VĂLARI;337488;20;91535;23;3;3;5;22;2251518707148;RO423
91624;TOTEȘTI;0;20;207;3;2;3;5;22;2251519000000;RO423
91633;TOTEȘTI;337490;20;91624;22;3;3;5;22;2251519307115;RO423
91642;CÂRNEȘTI;337491;20;91624;23;3;3;5;22;2251519706779;RO423
91651;COPACI;337492;20;91624;23;3;3;5;22;2251519706803;RO423
91660;PĂCLIȘA;337493;20;91624;23;3;3;5;22;2251519706973;RO423
91679;REEA;337494;20;91624;23;3;3;5;22;2251519707024;RO423
91688;TURDAȘ;0;20;207;3;2;3;5;22;2251520000000;RO423
91697;TURDAȘ;337495;20;91688;22;3;3;5;22;2251520307118;RO423
91704;PRICAZ;337496;20;91688;23;3;3;5;22;2251520707008;RO423
91713;RÂPAȘ;337497;20;91688;23;3;3;5;22;2251520707019;RO423
91722;SPINI;337498;20;91688;23;3;3;5;22;2251520707072;RO423
91795;VAȚA DE JOS;0;20;207;3;2;3;5;22;2251521000000;RO423
91802;VAȚA DE JOS;337500;20;91795;22;3;3;5;22;2251521307146;RO423
91811;BASARABASA;337501;20;91795;23;3;3;5;22;2251521706704;RO423
91820;BIRTIN;337502;20;91795;23;3;3;5;22;2251521706723;RO423
91839;BROTUNA;337503;20;91795;23;3;3;5;22;2251521706751;RO423
91848;CĂZĂNEȘTI;337504;20;91795;23;3;3;5;22;2251521706774;RO423
91857;CIUNGANI;337506;20;91795;23;3;3;5;22;2251521706799;RO423
91875;OCIȘOR;337507;20;91795;23;3;3;5;22;2251521706953;RO423
91866;OCIU;337508;20;91795;23;3;3;5;22;2251521706954;RO423
